label|deg_mu|level|index|genus|coarse_class|coarse_num|autmuO_norms|is_coarse|scalar_label
text|integer|integer|integer|integer|text|integer|integer[]|boolean|text

6.2.6.216.10.i.1|2|6|216|10|i|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.2.6.216.10.j.1|2|6|216|10|j|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.2.6.216.10.k.1|2|6|216|10|k|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.2.6.216.10.l.1|2|6|216|10|l|1|{2,3,1,1,1,1,1,1}|T|1.1.1
6.2.6.288.4.a.1|2|6|288|4|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.2.6.288.4.b.1|2|6|288|4|b|1|{6,1,1,1,1,1,1}|T|1.1.1
6.2.6.288.4.c.1|2|6|288|4|c|1|{6,1,1,1,1,1,1}|T|1.1.1
6.2.6.288.6.a.1|2|6|288|6|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.2.6.288.13.a.1|2|6|288|13|a|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.288.13.b.1|2|6|288|13|b|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.288.13.c.1|2|6|288|13|c|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.288.13.d.1|2|6|288|13|d|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.288.13.e.1|2|6|288|13|e|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.288.13.f.1|2|6|288|13|f|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.6.a.1|2|6|432|6|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.7.a.1|2|6|432|7|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.7.b.1|2|6|432|7|b|1|{6,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.8.a.1|2|6|432|8|a|1|{2,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.10.a.1|2|6|432|10|a|1|{2,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.10.b.1|2|6|432|10|b|1|{6,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.16.a.1|2|6|432|16|a|1|{2,3,1,1,1,1,1}|T|1.1.1
6.2.6.432.16.b.1|2|6|432|16|b|1|{2,3,1,1,1,1,1}|T|1.1.1
6.2.6.432.16.c.1|2|6|432|16|c|1|{2,3,1,1,1,1,1}|T|1.1.1
6.2.6.432.16.d.1|2|6|432|16|d|1|{2,3,1,1,1,1,1}|T|1.1.1
6.2.6.432.17.a.1|2|6|432|17|a|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.17.b.1|2|6|432|17|b|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.19.a.1|2|6|432|19|a|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.19.b.1|2|6|432|19|b|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.19.c.1|2|6|432|19|c|1|{1,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.19.d.1|2|6|432|19|d|1|{1,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.19.e.1|2|6|432|19|e|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.432.19.f.1|2|6|432|19|f|1|{3,1,1,1,1,1,1}|T|1.1.1
6.2.6.864.16.a.1|2|6|864|16|a|1|{6,1,1,1,1,1}|T|1.1.1
6.2.6.864.37.a.1|2|6|864|37|a|1|{3,1,1,1,1,1}|T|1.1.1
6.2.6.864.37.b.1|2|6|864|37|b|1|{3,1,1,1,1,1}|T|1.1.1
6.6.1.1.0.a.1|6|1|1|0|a|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.1.2.0.a.1|6|1|2|0|a|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.1.2.0.b.1|6|1|2|0|b|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.1.2.0.c.1|6|1|2|0|c|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.1.4.0.a.1|6|1|4|0|a|1|{1,1,1,1,1,1,1}|T|1.1.1
6.6.2.3.0.a.1|6|2|3|0|a|1|{3,2,1,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.4.0.a.1|6|2|4|0|a|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.6.0.a.1|6|2|6|0|a|1|{6,1,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.6.0.b.1|6|2|6|0|b|1|{3,1,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.6.0.c.1|6|2|6|0|c|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.6.0.d.1|6|2|6|0|d|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.6.0.e.1|6|2|6|0|e|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.6.0.f.1|6|2|6|0|f|1|{2,1,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.6.1.a.1|6|2|6|1|a|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.8.0.a.1|6|2|8|0|a|1|{6,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.8.0.b.1|6|2|8|0|b|1|{3,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.8.1.a.1|6|2|8|1|a|1|{2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.12.0.a.1|6|2|12|0|a|1|{1,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.12.0.b.1|6|2|12|0|b|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.12.0.c.1|6|2|12|0|c|1|{6,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.12.0.d.1|6|2|12|0|d|1|{3,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.12.0.e.1|6|2|12|0|e|1|{2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.12.1.a.1|6|2|12|1|a|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.12.1.b.1|6|2|12|1|b|1|{6,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.12.1.c.1|6|2|12|1|c|1|{3,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.12.1.d.1|6|2|12|1|d|1|{2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.16.1.a.1|6|2|16|1|a|1|{1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.24.0.a.1|6|2|24|0|a|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.24.1.a.1|6|2|24|1|a|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.24.1.b.1|6|2|24|1|b|1|{1,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.24.2.a.1|6|2|24|2|a|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.24.2.b.1|6|2|24|2|b|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.2.48.3.a.1|6|2|48|3|a|1|{1,1,1,1,1,1,1}|T|1.1.1
6.6.3.2.0.a.1|6|3|2|0|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.3.2.0.b.1|6|3|2|0|b|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.3.2.0.c.1|6|3|2|0|c|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.3.4.0.a.1|6|3|4|0|a|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.3.4.0.b.1|6|3|4|0|b|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.3.4.0.c.1|6|3|4|0|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.3.4.0.d.1|6|3|4|0|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.3.4.0.e.1|6|3|4|0|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.3.4.0.f.1|6|3|4|0|f|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.3.4.0.g.1|6|3|4|0|g|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.3.6.0.a.1|6|3|6|0|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.3.6.0.b.1|6|3|6|0|b|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.3.8.0.a.1|6|3|8|0|a|1|{3,1,1,1,1,1}|T|1.1.1
6.6.3.8.0.b.1|6|3|8|0|b|1|{6,1,1,1,1,1}|T|1.1.1
6.6.3.8.0.c.1|6|3|8|0|c|1|{2,1,1,1,1,1}|T|1.1.1
6.6.3.8.0.d.1|6|3|8|0|d|1|{2,1,1,1,1,1}|T|1.1.1
6.6.3.9.0.a.1|6|3|9|0|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.3.12.0.a.1|6|3|12|0|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.12.0.b.1|6|3|12|0|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.12.0.c.1|6|3|12|0|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.12.0.d.1|6|3|12|0|d|1|{3,1,1,1,1,1}|T|1.1.1
6.6.3.12.0.e.1|6|3|12|0|e|1|{6,1,1,1,1,1}|T|1.1.1
6.6.3.12.0.f.1|6|3|12|0|f|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.12.0.g.1|6|3|12|0|g|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.12.0.h.1|6|3|12|0|h|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.12.0.i.1|6|3|12|0|i|1|{2,1,1,1,1,1}|T|1.1.1
6.6.3.12.1.a.1|6|3|12|1|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.12.1.b.1|6|3|12|1|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.12.1.c.1|6|3|12|1|c|1|{2,1,1,1,1,1}|T|1.1.1
6.6.3.18.0.a.1|6|3|18|0|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.18.0.b.1|6|3|18|0|b|1|{6,1,1,1,1,1}|T|1.1.1
6.6.3.18.0.c.1|6|3|18|0|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.18.1.a.1|6|3|18|1|a|1|{3,1,1,1,1,1}|T|1.1.1
6.6.3.18.1.b.1|6|3|18|1|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.3.18.1.c.1|6|3|18|1|c|1|{2,1,1,1,1,1}|T|1.1.1
6.6.3.24.0.a.1|6|3|24|0|a|1|{3,1,1,1,1}|T|1.1.1
6.6.3.24.0.b.1|6|3|24|0|b|1|{6,1,1,1,1}|T|1.1.1
6.6.3.24.0.c.1|6|3|24|0|c|1|{3,1,1,1,1}|T|1.1.1
6.6.3.24.0.d.1|6|3|24|0|d|1|{2,1,1,1,1}|T|1.1.1
6.6.3.24.0.e.1|6|3|24|0|e|1|{2,1,1,1,1}|T|1.1.1
6.6.3.24.1.a.1|6|3|24|1|a|1|{6,1,1,1,1}|T|1.1.1
6.6.3.24.2.a.1|6|3|24|2|a|1|{2,1,1,1,1}|T|1.1.1
6.6.3.24.2.b.1|6|3|24|2|b|1|{2,1,1,1,1}|T|1.1.1
6.6.3.36.0.a.1|6|3|36|0|a|1|{6,1,1,1,1}|T|1.1.1
6.6.3.36.1.a.1|6|3|36|1|a|1|{3,1,1,1,1}|T|1.1.1
6.6.3.36.1.b.1|6|3|36|1|b|1|{3,2,1,1,1}|T|1.1.1
6.6.3.36.1.c.1|6|3|36|1|c|1|{3,2,1,1,1}|T|1.1.1
6.6.3.36.2.a.1|6|3|36|2|a|1|{3,2,1,1,1}|T|1.1.1
6.6.3.36.2.b.1|6|3|36|2|b|1|{3,2,1,1,1}|T|1.1.1
6.6.3.36.2.c.1|6|3|36|2|c|1|{1,1,1,1,1}|T|1.1.1
6.6.3.36.2.d.1|6|3|36|2|d|1|{2,1,1,1,1}|T|1.1.1
6.6.3.72.1.a.1|6|3|72|1|a|1|{6,1,1,1}|T|1.1.1
6.6.3.72.2.a.1|6|3|72|2|a|1|{3,1,1,1}|T|1.1.1
6.6.3.72.4.a.1|6|3|72|4|a|1|{2,1,1,1}|T|1.1.1
6.6.3.72.4.b.1|6|3|72|4|b|1|{2,1,1,1}|T|1.1.1
6.6.4.2.0.a.1|6|4|2|0|a|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.2.0.b.1|6|4|2|0|b|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.2.0.c.1|6|4|2|0|c|1|{3,2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.4.0.a.1|6|4|4|0|a|1|{6,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.4.0.b.1|6|4|4|0|b|1|{2,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.4.0.c.1|6|4|4|0|c|1|{3,1,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.6.0.a.1|6|4|6|0|a|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.6.0.b.1|6|4|6|0|b|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.6.0.c.1|6|4|6|0|c|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.6.0.d.1|6|4|6|0|d|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.6.0.e.1|6|4|6|0|e|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.6.0.f.1|6|4|6|0|f|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.6.1.a.1|6|4|6|1|a|1|{3,2,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.8.0.a.1|6|4|8|0|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.8.0.b.1|6|4|8|0|b|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.8.0.c.1|6|4|8|0|c|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.8.0.d.1|6|4|8|0|d|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.a.1|6|4|12|0|a|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.b.1|6|4|12|0|b|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.c.1|6|4|12|0|c|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.d.1|6|4|12|0|d|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.e.1|6|4|12|0|e|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.f.1|6|4|12|0|f|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.g.1|6|4|12|0|g|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.h.1|6|4|12|0|h|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.i.1|6|4|12|0|i|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.j.1|6|4|12|0|j|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.k.1|6|4|12|0|k|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.l.1|6|4|12|0|l|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.m.1|6|4|12|0|m|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.n.1|6|4|12|0|n|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.o.1|6|4|12|0|o|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.p.1|6|4|12|0|p|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.q.1|6|4|12|0|q|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.r.1|6|4|12|0|r|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.s.1|6|4|12|0|s|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.t.1|6|4|12|0|t|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.u.1|6|4|12|0|u|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.0.v.1|6|4|12|0|v|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.a.1|6|4|12|1|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.b.1|6|4|12|1|b|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.c.1|6|4|12|1|c|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.d.1|6|4|12|1|d|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.e.1|6|4|12|1|e|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.f.1|6|4|12|1|f|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.g.1|6|4|12|1|g|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.h.1|6|4|12|1|h|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.i.1|6|4|12|1|i|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.j.1|6|4|12|1|j|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.k.1|6|4|12|1|k|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.l.1|6|4|12|1|l|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.12.1.m.1|6|4|12|1|m|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.4.16.0.a.1|6|4|16|0|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.16.0.b.1|6|4|16|0|b|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.16.0.c.1|6|4|16|0|c|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.4.16.0.d.1|6|4|16|0|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.16.1.a.1|6|4|16|1|a|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.16.1.b.1|6|4|16|1|b|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.a.1|6|4|24|0|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.b.1|6|4|24|0|b|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.c.1|6|4|24|0|c|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.d.1|6|4|24|0|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.e.1|6|4|24|0|e|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.f.1|6|4|24|0|f|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.g.1|6|4|24|0|g|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.h.1|6|4|24|0|h|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.i.1|6|4|24|0|i|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.j.1|6|4|24|0|j|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.k.1|6|4|24|0|k|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.l.1|6|4|24|0|l|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.m.1|6|4|24|0|m|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.n.1|6|4|24|0|n|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.o.1|6|4|24|0|o|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.p.1|6|4|24|0|p|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.q.1|6|4|24|0|q|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.r.1|6|4|24|0|r|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.s.1|6|4|24|0|s|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.t.1|6|4|24|0|t|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.u.1|6|4|24|0|u|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.v.1|6|4|24|0|v|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.w.1|6|4|24|0|w|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.x.1|6|4|24|0|x|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.y.1|6|4|24|0|y|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.z.1|6|4|24|0|z|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.ba.1|6|4|24|0|ba|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.bb.1|6|4|24|0|bb|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.bc.1|6|4|24|0|bc|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.bd.1|6|4|24|0|bd|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.0.be.1|6|4|24|0|be|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.a.1|6|4|24|1|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.b.1|6|4|24|1|b|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.c.1|6|4|24|1|c|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.d.1|6|4|24|1|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.e.1|6|4|24|1|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.f.1|6|4|24|1|f|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.g.1|6|4|24|1|g|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.h.1|6|4|24|1|h|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.i.1|6|4|24|1|i|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.j.1|6|4|24|1|j|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.k.1|6|4|24|1|k|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.l.1|6|4|24|1|l|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.m.1|6|4|24|1|m|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.n.1|6|4|24|1|n|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.o.1|6|4|24|1|o|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.p.1|6|4|24|1|p|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.q.1|6|4|24|1|q|1|{1,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.r.1|6|4|24|1|r|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.s.1|6|4|24|1|s|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.t.1|6|4|24|1|t|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.u.1|6|4|24|1|u|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.v.1|6|4|24|1|v|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.w.1|6|4|24|1|w|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.x.1|6|4|24|1|x|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.y.1|6|4|24|1|y|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.z.1|6|4|24|1|z|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.ba.1|6|4|24|1|ba|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.bb.1|6|4|24|1|bb|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.bc.1|6|4|24|1|bc|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.bd.1|6|4|24|1|bd|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.be.1|6|4|24|1|be|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.bf.1|6|4|24|1|bf|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.bg.1|6|4|24|1|bg|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.bh.1|6|4|24|1|bh|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.bi.1|6|4|24|1|bi|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.bj.1|6|4|24|1|bj|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.1.bk.1|6|4|24|1|bk|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.a.1|6|4|24|2|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.b.1|6|4|24|2|b|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.c.1|6|4|24|2|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.d.1|6|4|24|2|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.e.1|6|4|24|2|e|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.f.1|6|4|24|2|f|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.g.1|6|4|24|2|g|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.h.1|6|4|24|2|h|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.i.1|6|4|24|2|i|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.j.1|6|4|24|2|j|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.k.1|6|4|24|2|k|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.l.1|6|4|24|2|l|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.m.1|6|4|24|2|m|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.n.1|6|4|24|2|n|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.o.1|6|4|24|2|o|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.p.1|6|4|24|2|p|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.q.1|6|4|24|2|q|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.r.1|6|4|24|2|r|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.s.1|6|4|24|2|s|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.t.1|6|4|24|2|t|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.u.1|6|4|24|2|u|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.4.24.2.v.1|6|4|24|2|v|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.4.32.0.a.1|6|4|32|0|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.32.0.b.1|6|4|32|0|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.4.32.0.c.1|6|4|32|0|c|1|{6,1,1,1,1,1}|T|1.1.1
6.6.4.32.1.a.1|6|4|32|1|a|1|{3,2,1,1,1,1}|T|1.1.1
